customer_id,full_name,email,phone,signup_date,city,state,gender,age,loyalty_tier,data_notes,signup_date_raw
108243,Amit Kumar,user108243@dmart.com,-9716107583,,Patna,Bihar,M,40,Bronze,registered via app ,04-11-2025
108244,Rita Chaudhary,user108244@dmart.com,-9973025557,,Delhi,Delhi,F,,Bronze,,20-02-2023
108245,Kavita Sharma,user108245@dmart.com,6007468228,,Delhi,Delhi,O,,Silver,,17-07-2023
108246,Manish Mehta,user108246@dmart.com,9396718339,,Pune,Maharashtra,M,50,,Frequent buyer,05-09-2023
108247,Sameer Patel,user108247@dmart.com,6738829930,,Vadodara,Gujarat,F,38,Bronze,prefers discount,01/18/2024
108248,Anita Bhat,user108248@dmart.com,8326520540,11-05-2023 00:00,Surat,Gujarat,O,24,Bronze,Frequent buyer,11-05-2023 00:00
108249,Sameer Das,user108249@dmart.com,9000516701,,Bengaluru,Karnataka,,35,Bronze,,20-Mar-24
108250,Sneha Kumar,user108250@dmart.com,-6854604541,,Mumbai,Maharashtra,,18,Gold,,08/23/2025
108251,Asha Das,user108251@dmart.com,-6225607620,,Kolkata,West Bengal,F,47,Gold,Frequent buyer,13-Jan-24
108252,Amit Bhat,user108252@dmart.com,9102883396,,Hyderabad,Telangana,M,35,,,29-Apr-25
108253,Neha Nair,user108253@dmart.com,9325251458,,Delhi,Delhi,O,13,Silver,registered via app ,09-10-2024
108254,Karan Singh,user108254@dmart.com,9787960736,,Patna,Bihar,,31,,,20-03-2025
108255,Vikram Kumar,user108255@dmart.com,-6373878289,09-11-2023 00:00,Hyderabad,Telangana,M,,Gold,registered via app ,09-11-2023 00:00
108256,Amit Sharma,user108256@dmart.com,6596059207,,Indore,Madhya Pradesh,,40,,,30-11-2023
108257,Priya Nair,user108257@dmart.com,-9377997397,,Lucknow,Uttar Pradesh,M,31,Silver,Frequent buyer,23-Apr-23
108258,Manish Nair,user108258@dmart.com,8503291445,,Chennai,Tamil Nadu,M,31,Gold,,26-12-2023
108259,Isha Kumar,user108259@dmart.com,-6112832224,,Patna,Bihar,M,20,Silver,Frequent buyer,01-Dec-24
108260,Neha Sharma,user108260@dmart.com,-8332211981,,Chennai,Tamil Nadu,F,41,Bronze,,16-Apr-23
108261,Rahul Kumar,user108261@dmart.com,-7825218506,,Vadodara,Gujarat,F,27,Silver,prefers discount,13-Jul-23
108262,Sameer Rao,user108262@dmart.com,7667716501,,Indore,Madhya Pradesh,M,9,Bronze,prefers discount,07-May-25
108263,Rohit Joshi,user108263@dmart.com,-6475908245,,Pune,Maharashtra,M,30,Silver,,01-01-2025
108264,Sunil Sharma,user108264@dmart.com,9876239166,,Nagpur,Maharashtra,M,46,Silver,registered via app ,03-Oct-23
108265,Anita Joshi,user108265@dmart.com,-9968342456,,Chennai,Tamil Nadu,F,30,Silver,,20-01-2023
108266,Isha Chaudhary,user108266@dmart.com,-6626916119,,Bhopal,Madhya Pradesh,F,55,Gold,,01-Aug-23
108267,Rahul Gupta,user108267@dmart.com,9772472919,,Delhi,Delhi,O,40,Bronze,Frequent buyer,01-02-2023
108268,Deepa Mehta,user108268@dmart.com,6771226424,06-01-2025 00:00,Delhi,Delhi,O,39,Silver,registered via app ,06-01-2025 00:00
108269,Vikram Das,user108269@dmart.com,-6871001424,,Kolkata,West Bengal,,33,Silver,registered via app ,12-10-2023
108270,Manish Singh,user108270@dmart.com,8325097100,,Vadodara,Gujarat,O,34,Gold,registered via app ,01/30/2024
108271,Rita Nair,user108271@@dmart.com,-9056605250,,Jaipur,Rajasthan,O,31,Gold,Frequent buyer,04-06-2023
108272,Vikram Singh,user108272@dmart.com,-9692687252,,Jaipur,Rajasthan,O,31,Silver,Frequent buyer,10-07-2025
108273,Pooja Joshi,user108273@dmart.com,9997094040,,Patna,Bihar,O,41,Bronze,,06-03-2023
108274,Rahul Verma,user108274@dmart.com,8967874409,,Indore,Madhya Pradesh,F,23,Silver,,14-Feb-24
108275,Ramesh Chaudhary,user108275@dmart.com,8351489410,,Nagpur,Maharashtra,M,22,Silver,,16-Nov-25
108276,Neha Verma,user108276@dmart.com,-9875121078,,Bengaluru,Karnataka,M,21,Bronze,prefers discount,04-08-2024
108277,Rita Singh,user108277@dmart.com,7761233270,,Patna,Bihar,M,59,Gold,Frequent buyer,07/17/2023
108278,Sneha Rao,user108278@dmart.com,9546299493,,Bengaluru,Karnataka,M,41,,prefers discount,15-06-2023
108279,Karan Sharma,user108279@dmart.com,6750090968,,Mumbai,Maharashtra,O,38,Bronze,,24-07-2023
108280,Rahul Sharma,,-9289300564,,Chennai,Tamil Nadu,F,22,Silver,,07-03-2023
108281,Amit Mehta,user108281@dmart.com,-9767704142,,Bengaluru,Karnataka,F,42,Silver,,22-05-2024
108282,Pooja Sharma,user108282@dmart.com,-7553256987,,Nagpur,Maharashtra,M,33,Bronze,Frequent buyer,17-Nov-24
108283,Sameer Nair,user108283@dmart.com,7052580233,,Delhi,Delhi,F,37,,Frequent buyer,28-12-2024
108284,Manish Patel,user108284@dmart.com,-7991331723,,Lucknow,Uttar Pradesh,M,23,Bronze,prefers discount,17-Apr-25
108285,Amit Patel,user108285@dmart.com,6218984648,05-02-2024 00:00,Jaipur,Rajasthan,O,36,Gold,,05-02-2024 00:00
108286,Suresh Verma,user108286@dmart.com,9972796103,,Kolkata,West Bengal,,29,Silver,registered via app ,07-May-23
108287,Rahul Nair,user108287@dmart.com,7711753420,,Chennai,Tamil Nadu,O,25,Silver,,26-Jun-23
108288,Sunil Nair,user108288@dmart.com,9630215812,,Kolkata,West Bengal,M,43,Bronze,Frequent buyer,11-Apr-23
108289,Manish Verma,user108289@dmart.com,7709236327,,Jaipur,Rajasthan,,16,Gold,prefers discount,10-08-2023
108290,Sameer Kumar,user108290@dmart.com,-8805725828,,Bengaluru,Karnataka,O,41,Gold,,10-06-2024
108291,Neha Das,user108291@dmart.com,8658110555,,Chennai,Tamil Nadu,M,43,Bronze,,12-03-2024
108292,Anita Kumar,user108292@dmart.com,-7104206715,,Pune,Maharashtra,M,24,, ,28-May-23
108293,Priya Patel,user108293@dmart.com,8537094770,,Jaipur,Rajasthan,M,25,Bronze, ,02/28/2024
108294,Pooja Gupta,user108294@dmart.com,8758079379,,Bengaluru,Karnataka,O,32,,prefers discount,18-11-2023
108295,Ramesh Sharma,user108295@dmart.com,-9774433721,19-07-2025 00:00,Bengaluru,Karnataka,M,38,Bronze,,19-07-2025 00:00
108296,Pooja Gupta,user108296@dmart.com,-6125679087,,Nagpur,Maharashtra,M,33,Silver,registered via app ,26-12-2024
108297,Rahul Joshi,user108297@dmart.com,6276920632,,Lucknow,Uttar Pradesh,M,40,Bronze,prefers discount,10-Feb-25
108298,Isha Khan,user108298@dmart.com,-7983779118,,Indore,Madhya Pradesh,O,56,Bronze,,02/19/2024
108299,Sneha Singh,user108299@dmart.com,9779220350,,Bhopal,Madhya Pradesh,,28,,registered via app ,17-Sep-23
108300,Priya Bhat,user108300@dmart.com,9376020928,,Hyderabad,Telangana,M,14,Gold,,13-Apr-25
108301,Amit Singh,user108301@dmart.com,8600629913,,Indore,Madhya Pradesh,O,44,Gold,prefers discount,07-06-2024
108302,Pooja Singh,user108302@dmart.com,-6820052441,,Bhopal,Madhya Pradesh,M,55,Gold,registered via app ,29-04-2024
108303,Manish Chaudhary,user108303@dmart.com,-7460914115,,Lucknow,Uttar Pradesh,M,39,Gold,Frequent buyer,25-04-2024
108304,Rohit Sharma,user108304@dmart.com,8165489502,,Jaipur,Rajasthan,,21,,Frequent buyer,20-05-2024
108305,Vikram Joshi,user108305@dmart.com,8446611721,,Patna,Bihar,O,33,Bronze,,09-11-2025
108306,Sunil Verma,user108306@dmart.com,-8521917391,,Bhopal,Madhya Pradesh,,21,Gold,,07-06-2023
108307,Rita Bhat,user108307@dmart.com,9464069264,,Chennai,Tamil Nadu,F,42,Silver,,17-May-23
108308,Isha Kumar,user108308@dmart.com,8554299523,,Chennai,Tamil Nadu,M,18,Silver,Frequent buyer,04-01-2024
108309,Sunil Nair,user108309@dmart.com,-7808526055,,Indore,Madhya Pradesh,M,31,Silver,registered via app ,17-02-2025
108310,Vikram Khan,user108310@dmart.com,8643979360,,Jaipur,Rajasthan,,22,Bronze,Frequent buyer,07-Mar-24
108311,Rita Sharma,user108311@dmart.com,9823229269,,Mumbai,Maharashtra,F,36,Bronze,registered via app ,19-03-2025
108312,Rohit Baht,user108312@dmart.com,-7349583811,,Vadodara,Gujarat,,30,,,09-Feb-23
108313,Karan Sharma,user108313@dmart.com,9778845941,,Pune,Maharashtra,O,37,Gold,,11-05-2024
108314,Ramesh Kumar,user108314@dmart.com,-9398976218,08-04-2024 06:54,Lucknow,Uttar Pradesh,F,35,Gold, ,08-04-2024 06:54
108315,Rita Gupta,user108315@dmart.com,8986942410,,Indore,Madhya Pradesh,M,23,Silver,Frequent buyer,09-02-2025
108316,Pooja Chaudhary,user108316@dmart.com,8890731855,,Kolkata,West Bengal,,42,Bronze,,27-Jul-24
108317,Isha Gupta,user108317@dmart.com,6300768629,,Jaipur,Rajasthan,M,34,Silver,Frequent buyer,11/15/2024
108318,Isha Verma,user108318@dmart.com,-8642830412,,Indore,Madhya Pradesh,M,23,Gold,,05-Jun-23
108319,Amit Khan,user108319@dmart.com,-7377000054,,Surat,Gujarat,F,61,Bronze,,28-Aug-24
108320,Sunil Das,user108320@dmart.com,7065346821,,Chennai,Tamil Nadu,F,40,,,23-02-2024
108321,Sneha Nair,user108321@dmart.com,-6686657480,,Delhi,Delhi,F,33,Bronze,Frequent buyer,30-07-2023
108322,Sameer Patel,user108322@dmart.com,-7083944503,,Surat,Gujarat,F,51,Silver,Frequent buyer,12-09-2023
108323,Pooja Das,user108323@dmart.com,6626890472,,Delhi,Delhi,O,57,Gold,,27-12-2025
108324,Sunil Joshi,user108324@dmart.com,7211517363,,Vadodara,Gujarat,M,33,Silver,prefers discount,20-Mar-25
108325,KaranD as,user108325@dmart.com,7572172956,,Jaipur,Rajasthan,M,39,Silver,registered via app ,09-03-2023
108326,Suresh Khan,user108326@dmart.com,8690066817,14-05-2024 00:00,Bengaluru,Karnataka,M,23,Silver,prefers discount,14-05-2024 00:00
108327,Priya Mehta,user108327@dmart.com,-8754980441,,Delhi,Delhi,,33,Bronze,registered via app ,15-04-2024
108328,Manish Joshi,user108328@dmart.com,-9091861908,,Bhopal,Madhya Pradesh,M,32,Gold,,25-06-2024
108329,Isha Das,user108329@dmart.com,-7211656603,,Kolkata,West Bengal,,37,Gold,,27-09-2023
108330,Anita Gupta,user108330@dmart.com,8358142252,21-02-2024 00:00,Patna,Bihar,M,38,,prefers discount,21-02-2024 00:00
108331,Pooja Singh,user108331@dmart.com,8601497924,,Delhi,Delhi,M,41,Gold,,23-05-2025
108332,Suresh Kumar,user108332@dmart.com,7502765740,,Surat,Gujarat,,37,Gold,registered via app ,23-Nov-24
108333,Ramesh Khan,user108333@@dmart.com,-7575595186,31-05-2023 14:05,Kolkata,West Bengal,O,20,Silver,prefers discount ,31-05-2023 14:05
108334,Neha Verma,user108334@dmart.com,9812478885,,Patna,Bihar,M,23,Bronze,registered via app ,16-10-2025
108335,Samee rMehta,user108335@dmart.com,9537790904,,Lucknow,Uttar Pradesh,O,28,,Frequent buyer,01-06-2024
108336,Suresh Kumar,user108336@dmart.com,7081902759,,Delhi,Delhi,M,31,Bronze,Frequent buyer,18-01-2023
108337,Sunil Verma,user108337@dmart.com,-8394088489,,Bengaluru,Karnataka,M,47,Silver,prefers discount,16-Jun-24
108338,Sameer Das,user108338@dmart.com,8084651281,,Surat,Gujarat,F,21,Silver,,01-09-2025
108339,Rahul Patel,user108339@dmart.com,-8073326513,,Hyderabad,Telangana,M,30,Silver,Frequent buyer,29-11-2023
108340,Rita Mehta,user108340@dmart.com,6238465583,,Bengaluru,Karnataka,O,46,,Frequent buyer,24-Jun-23
108341,Manish Joshi,user108341@dmart.com,-6361169406,,Jaipur,Rajasthan,M,31,Silver,,10/24/2023
108342,Sunil Nair,user108342@dmart.com,7365193366,,Indore,Madhya Pradesh,M,40,,registered via app ,12-Jun-23
108343,Kavita Khan,user108343@dmart.com,-8162348493,,Kolkata,West Bengal,O,33,Bronze,prefers discount,18-05-2024
108344,Manish Gupta,user108344@dmart.com,9251646196,,Bengaluru,Karnataka,O,38,Bronze,prefers discount,26-05-2025
108345,Kavita Verma,user108345@dmart.com,-9283007429,,Delhi,Delhi,F,32,Bronze,,04-04-2025
108346,Ramesh Nair,user108346@dmart.com,9538677836,,Chennai,Tamil Nadu,O,43,Silver,Frequent buyer,22-Jul-24
108347,Sameer Das,user108347@dmart.com,8846803496,,Jaipur,Rajasthan,M,16,Gold,,18-Jan-23
108348,Priya Kumar,user108348@dmart.com,-7591978963,,Kolkata,West Bengal,M,30,Gold,registered via app ,13-06-2024
108349,Sneha Khan,user108349@dmart.com,6608232256,,Delhi,Delhi,O,38,Gold,,09-Mar-25
108350,Asha Rao,,7426670187,,Mumbai,Maharashtra,M,41,,,03-Oct-23
108351,Suresh Gupta,,9030686353,,Bhopal,Madhya Pradesh,F,52,Silver,,21-11-2024
108352,Vikram Nair,user108352@dmart.com,9050995262,,Patna,Bihar,M,30,Bronze,,02/25/2023
108353,Asha Sharma,user108353@dmart.com,-7053996175,,Nagpur,Maharashtra,O,52,Silver,,08-06-2025
108354,Vikram Bhat,,8204507289,,Mumbai,Maharashtra,,27,Silver,Frequent buyer,22-04-2023
108355,Rahul Verma,user108355@dmart.com,7012773641,,Vadodara,Gujarat,M,50,Bronze,,26-Jul-23
108356,Kavita Verma,user108356@dmart.com,9836199168,,Lucknow,Uttar Pradesh,M,44,Silver,registered via app ,02/13/2024
108357,Rahul Nair,user108357@dmart.com,-7345237817,,Mumbai,Maharashtra,M,24,,,14-Mar-24
108358,Anita Kumar,,9194933928,16-08-2025 00:00,Jaipur,Rajasthan,M,38,Gold,prefers discount,16-08-2025 00:00
108359,Manish Bhat,user108359@dmart.com,8822647975,,Mumbai,Maharashtra,M,34,Silver,Frequent buyer,12-08-2024
108360,Isha Kumar,user108360@dmart.com,-7579705209,12-03-2024 18:01,Patna,Bihar,O,42,Bronze,prefers discount,12-03-2024 18:01
108361,Vikram Bhat,user108361@dmart.com,7905898636,,Bengaluru,Karnataka,F,32,,registered via app ,27-Jun-24
108362,Ramesh Verma,user108362@dmart.com,-8181622782,,Patna,Bihar,M,31,Gold,,09/23/2025
108363,Rohit Khan,user108363@dmart.com,7172192886,,Patna,Bihar,M,51,Silver,Frequent buyer,06-May-24
108364,Karan Chaudhary,user108364@dmart.com,6013510311,,Mumbai,Maharashtra,M,33,Silver,prefers discount,26-May-24
108365,Suresh Sharma,user108365@dmart.com,9604820349,,Chennai,Tamil Nadu,M,44,,,20-07-2023
108366,Rahul Rao,user108366@dmart.com,8979945547,10-01-2023 05:06,Surat,Gujarat,M,32,,Frequent buyer,10-01-2023 05:06
108367,Ramesh Bhat,user108367@dmart.com,8748449623,21-07-2025 00:00,Kolkata,West Bengal,F,54,,prefers discount ,21-07-2025 00:00
108368,Sneha Kumar,user108368@dmart.com,8731292718,,Nagpur,Maharashtra,M,26,Bronze,prefers discount,03-Dec-24
108369,Suresh Singh,user108369@dmart.com,-6200343762,,Vadodara,Gujarat,M,27,,prefers discount,09-02-2025
108370,Rahul Das,user108370@dmart.com,8382484643,,Patna,Bihar,F,53,Bronze,prefers discount ,14-Nov-24
108371,Asha Kumar,,-8359131578,01-11-2024 00:00,Lucknow,Uttar Pradesh,M,29,,registered via app ,01-11-2024 00:00
108372,Karan Das,user108372@dmart.com,7089306374,,Lucknow,Uttar Pradesh,M,54,Gold,,07-Jun-24
108373,Sneha Bhat,user108373@dmart.com,-8539769480,,Indore,Madhya Pradesh,M,45,,,29-04-2024
108374,Priya Chaudhary,user108374@dmart.com,-9246284319,,Vadodara,Gujarat,F,33,Silver,,03-11-2025
108375,Rita Joshi,user108375@dmart.com,-6328644058,,Jaipur,Rajasthan,F,13,Silver,,25-12-2025
108376,Neha Sharma,user108376@dmart.com,-7992112540,,Patna,Bihar,,34,,prefers discount,19-08-2025
108377,Pooja Khan,user108377@dmart.com,8531851520,,Delhi,Delhi,F,36,Silver,registered via app ,02-Jun-25
108378,Kavita Joshi,user108378@dmart.com,9818082208,,Patna,Bihar,M,49,Gold,prefers discount,27-Nov-25
108379,Sameer Gupta,user108379@dmart.com,7412516154,,Indore,Madhya Pradesh,M,54,Bronze,Frequent buyer,27-11-2025
108380,Rahul Bhat,user108380@dmart.com,7820435624,,Bhopal,Madhya Pradesh,M,26,Silver,registered via app ,07/21/2024
108381,Pooja Joshi,user108381@dmart.com,8792917319,,Lucknow,Uttar Pradesh,M,44,Bronze,Frequent buyer,13-May-24
108382,Karan Verma,,6344690435,,Jaipur,Rajasthan,M,44,Silver,,04-Oct-25
108383,Neha Joshi,user108383@dmart.com,8683476225,,Pune,Maharashtra,O,47,Bronze,registered via app ,09/22/2024
108384,Rahul Sharma,user108384@dmart.com,6458969018,,Lucknow,Uttar Pradesh,M,,,,11-05-2025
108385,Isha Gupta,user108385@dmart.com,9557824023,05-01-2025 07:16,Delhi,Delhi,,40,Silver,,05-01-2025 07:16
108386,Ramesh Sharma,user108386@dmart.com,7863716138,,Indore,Madhya Pradesh,M,11,,registered via app ,10/23/2025
108387,Manish Singh,user108387@dmart.com,6909882357,,Hyderabad,Telangana,M,33,,registered via app ,16-11-2023
108388,Isha Verma,user108388@dmart.com,-7087855076,,Kolkata,West Bengal,,21,Silver,prefers discount,28-05-2024
108389,Karan Singh,user108389@dmart.com,8415225947,,Jaipur,Rajasthan,F,32,Gold,,21-01-2023
108390,Sneha Nair,user108390@dmart.com,7877821676,,Patna,Bihar,M,46,Silver,Frequent buyer,13-04-2024
108391,Rohit Joshi,user108391@dmart.com,6017080454,,Bengaluru,Karnataka,F,38,,prefers discount,11-08-2025
108392,Sneha Kumar,user108392@dmart.com,7660568139,12-08-2023 00:00,Bengaluru,Karnataka,O,,,,12-08-2023 00:00
108393,Manish Patel,user108393@dmart.com,8900440154,,Delhi,Delhi,,,Silver,prefers discount,06-Dec-23
108394,Vikram Chaudhary,,7816906736,,Nagpur,Maharashtra,M,48,,Frequent buyer,06-05-2024
108395,Sunil Rao,user108395@dmart.com,9118542896,,Nagpur,Maharashtra,F,39,Silver,prefers discount,06-06-2024
108396,Vikram Mehta,user108396@dmart.com,6557293298,,Indore,Madhya Pradesh,F,19,Silver,,15-10-2025
108397,Isha Chaudhary,user108397@dmart.com,9710339792,,Lucknow,Uttar Pradesh,M,4,Silver,Frequent buyer,15-Jul-23
108398,Pooja Verma,user108398@dmart.com,6965446692,,Bhopal,Madhya Pradesh,O,36,Gold,,21-09-2025
108399,Rita Nair,user108399@dmart.com,9934405153,,Surat,Gujarat,F,32,Bronze,,05-10-2025
108400,Anita Khan,user108400@dmart.com,9892178929,,Surat,Gujarat,,,Gold,,30-12-2024
108401,Kavita Bhat,user108401@dmart.com,6792289918,,Delhi,Delhi,M,23,Gold,registered via app ,04-Oct-24
108402,Sameer Gupta,user108402@dmart.com,-8365548406,,Lucknow,Uttar Pradesh,M,14,Bronze,,02-11-2025
108403,Kavita Joshi,user108403@dmart.com,-6118067414,,Indore,Madhya Pradesh,F,26,Silver, ,03/30/2023
108404,Kavita Joshi,user108404@dmart.com,8012873932,,Hyderabad,Telangana,M,32,,,20-03-2025
108405,Sunil Nair,user108405@dmart.com,6883600946,,Indore,Madhya Pradesh,M,42,Silver,prefers discount,17-Aug-23
108406,Neha Kumar,user108406@dmart.com,8830197549,,Indore,Madhya Pradesh,M,37,Silver,,10-04-2024
108407,Asha Rao,user108407@dmart.com,9300156487,07-01-2025 00:00,Mumbai,Maharashtra,M,54,Bronze,prefers discount,07-01-2025 00:00
108408,Deepa Verma,user108408@dmart.com,7535984278,19-04-2025 00:00,Mumbai,Maharashtra,M,22,Bronze,Frequent buyer,19-04-2025 00:00
108409,Karan Mehta,user108409@dmart.com,7379698929,,Chennai,Tamil Nadu,M,45,Silver,registered via app ,14-04-2023
108410,Rit aChaudhary,user108410@dmart.com,6847972031,,Vadodara,Gujarat,F,35,Bronze,,04-11-2023
108411,Priya Nair,user108411@dmart.com,9508050377,28-03-2025 00:00,Pune,Maharashtra,M,43,Bronze,registered via app ,28-03-2025 00:00
108412,Sameer Verma,user108412@dmart.com,9736466636,,Chennai,Tamil Nadu,,29,Gold,,11-09-2023
108413,Sameer Patel,user108413@dmart.com,-7572282277,,Kolkata,West Bengal,O,47,Silver,,02-Feb-24
108414,Karan Verma,user108414@dmart.com,8739946840,,Patna,Bihar,F,38,Bronze,Frequent buyer,08-06-2025
108415,Rita Singh,,8483900419,,Bhopal,Madhya Pradesh,M,26,Gold,registered via app ,29-Aug-24
108416,Amit Rao,user108416@dmart.com,7748442762,,Bengaluru,Karnataka,M,34,,,27-05-2023
108417,Vikram Nair,user108417@dmart.com,-7921858081,,Lucknow,Uttar Pradesh,F,32,Bronze,,01-06-2025
108418,Kavita Joshi,user108418@dmart.com,-7347075264,,Indore,Madhya Pradesh,,40,,registered via app ,12/14/2025
108419,Rohit Rao,user108419@dmart.com,9055978283,,Indore,Madhya Pradesh,M,20,Silver,registered via app ,04-01-2025
108420,Rohit Nair,user108420@dmart.com,9058064216,,Mumbai,Maharashtra,F,34,Gold,,30-01-2025
108421,Sunil Kumar,user108421@dmart.com,8586286950,,Hyderabad,Telangana,M,,Gold,Frequent buyer,15-Jun-25
108422,Kavita Joshi,user108422@dmart.com,6234559523,,Indore,Madhya Pradesh,F,39,Silver,,15-Jun-23
108423,Ramesh Verma,user108423@dmart.com,-6550188564,,Hyderabad,Telangana,M,35,,,13-Jul-24
108424,Rahul Kumar,user108424@dmart.com,-7899476476,,Delhi,Delhi,M,51,Bronze,Frequent buyer,25-11-2025
108425,Ramesh Kumar,user108425@dmart.com,7967754670,23-04-2025 00:00,Bhopal,Madhya Pradesh,,44,,,23-04-2025 00:00
108426,Kavita Chaudhary,user108426@dmart.com,8925167362,,Nagpur,Maharashtra,O,34,Silver,prefers discount,06/22/2023
108427,Karan Bhat,user108427@dmart.com,8254135100,,Indore,Madhya Pradesh,F,37,Bronze,prefers discount,19-Mar-25
108428,oRhit Das,user108428@dmart.com,7648813874,,Nagpur,Maharashtra,,38,Bronze,prefers discount,12-05-2024
108429,Rahul Gupta,user108429@dmart.com,7235296234,,Delhi,Delhi,,39,Silver,prefers discount,19-08-2023
108430,Deepa Singh,user108430@dmart.com,6947390988,,Nagpur,Maharashtra,,13,Bronze,,14-06-2025
108431,Pooja Singh,,9214951670,,Bengaluru,Karnataka,M,31,,Frequent buyer,25-12-2025
108432,Rohit Sharma,user108432@dmart.com,-9581283814,27-08-2025 00:00,Chennai,Tamil Nadu,M,17,Gold,prefers discount,27-08-2025 00:00
108433,Manish Nair,,8421775135,,Pune,Maharashtra,F,50,Bronze,,30-10-2025
108434,Isha Chaudhary,user108434@dmart.com,8023272398,27-07-2025 00:00,Indore,Madhya Pradesh,M,34,Silver,prefers discount,27-07-2025 00:00
108435,Sunil Mehta,user108435@dmart.com,7124813343,,Mumbai,Maharashtra,M,32,Bronze,,10-06-2025
108436,Ramesh Rao,,-8276422232,,Kolkata,West Bengal,M,45,,,01/30/2024
108437,Karan Joshi,user108437@dmart.com,-7856334908,04-02-2025 00:00,Hyderabad,Telangana,,40,Bronze,registered via app ,04-02-2025 00:00
108438,Amit Kumar,user108438@dmart.com,9945836868,,Chennai,Tamil Nadu,,21,Bronze,Frequent buyer,06-06-2023
108439,Vikram Sharma,user108439@dmart.com,8822754414,,Jaipur,Rajasthan,M,34,,registered via app ,30-10-2023
108440,Neha Das,user108440@dmart.com,7591268331,,Mumbai,Maharashtra,M,30,Bronze,,10/25/2023
108441,Rita Mehta,user108441@dmart.com,-7982763269,,Patna,Bihar,,14,Bronze,Frequent buyer,18-05-2024
108442,Sunil Sharma,,8702402728,,Pune,Maharashtra,M,26,,,29-12-2023
108443,Sameer Verma,user108443@dmart.com,8561055495,10-01-2024 00:00,Hyderabad,Telangana,F,32,,Frequent buyer,10-01-2024 00:00
108444,Manish Gupta,user108444@dmart.com,-8006539783,,Hyderabad,Telangana,F,33,Bronze,,07/28/2023
108445,iVkram Kumar,,6121999081,,Nagpur,Maharashtra,F,17,Silver,prefers discount,20-06-2024
108446,Deepa Khan,user108446@dmart.com,8213974541,,Mumbai,Maharashtra,M,48,Silver,prefers discount,09-May-24
108447,Sunil Patel,user108447@dmart.com,-6507402819,,Surat,Gujarat,M,33,,,11-Jan-25
108448,Rohit Rao,user108448@dmart.com,9127703445,,Chennai,Tamil Nadu,F,35,Gold,,27-Jan-24
108449,Asha Bhat,user108449@dmart.com,8270682756,,Chennai,Tamil Nadu,F,39,Silver,,14-01-2025
108450,Vikram Rao,user108450@dmart.com,-8247133856,13-06-2023 06:06,Vadodara,Gujarat,O,25,,Frequent buyer,13-06-2023 06:06
108451,Rahul Patel,user108451@dmart.com,6374125375,,Chennai,Tamil Nadu,M,40,Bronze,,07-05-2025
108452,Priya Sharma,user108452@dmart.com,9207925818,,Lucknow,Uttar Pradesh,M,30,,prefers discount,27-04-2024
108453,Suresh Verma,user108453@dmart.com,-6638323003,,Indore,Madhya Pradesh,M,24,Silver, ,10-11-2024
108454,Manish Singh,user108454@dmart.com,-8466157599,,Pune,Maharashtra,M,41,,,06-Aug-23
108455,Kavita Joshi,user108455@dmart.com,6815427558,,Patna,Bihar,F,52,Silver,,08-11-2024
108456,Sunil Khan,user108456@dmart.com,9933634959,,Jaipur,Rajasthan,M,43,Silver,prefers discount,15-Aug-25
108457,Kavita Gupta,user108457@dmart.com,6203428711,,Pune,Maharashtra,F,46,Silver,,01-Dec-25
108458,Deepa Nair,,8467315124,08-02-2023 00:00,Indore,Madhya Pradesh,M,28,Silver,,08-02-2023 00:00
108459,Kavita Verma,user108459@dmart.com,9110551389,,Hyderabad,Telangana,M,15,Silver,Frequent buyer,02-Apr-23
108460,Manish Das,user108460@dmart.com,9326857943,,Kolkata,West Bengal,F,52,Gold,Frequent buyer ,13-09-2024
108461,Isha Nair,user108461@dmart.com,6867603373,,Patna,Bihar,O,59,Gold,registered via app ,16-08-2025
108462,Sameer Das,user108462@dmart.com,9257237928,,Jaipur,Rajasthan,M,53,Bronze,registered via app ,31-10-2025
108463,Sunil Chaudhary,user108463@dmart.com,6922696807,,Hyderabad,Telangana,M,30,Bronze,,17-03-2024
108464,Suresh Khan,user108464@dmart.com,-8627539136,,Lucknow,Uttar Pradesh,O,21,Gold,prefers discount,02-03-2024
108465,Suresh Gupta,user108465@dmart.com,9873213226,,Patna,Bihar,M,22,Silver,prefers discount,16-02-2025
108466,Sameer Singh,user108466@dmart.com,6941858628,,Jaipur,Rajasthan,,14,Bronze,Frequent buyer,14-08-2024
108467,Deepa Joshi,user108467@dmart.com,8540557101,06-11-2023 00:00,Pune,Maharashtra,O,33,Silver,Frequent buyer,06-11-2023 00:00
108468,Neha Sharma,user108468@dmart.com,8635891478,,Kolkata,West Bengal,M,54,Bronze,,06-Sep-25
108469,Rita Mehta,user108469@dmart.com,7414621589,,Kolkata,West Bengal,F,33,Silver,Frequent buyer,09-01-2023
108470,Rita Verma,user108470@dmart.com,-8644753117,,Jaipur,Rajasthan,O,38,Bronze,Frequent buyer,28-10-2025
108471,Sunil Gupta,user108471@dmart.com,7265937361,15-09-2024 11:51,Delhi,Delhi,M,51,,,15-09-2024 11:51
108472,Pooja Mehta,user108472@dmart.com,6238703098,,Nagpur,Maharashtra,F,30,,registered via app ,06-09-2023
108473,Vikram Gupta,user108473@dmart.com,-9543337893,,Nagpur,Maharashtra,F,59,,,29-Jan-25
